subject,oneperson,multiple
79,,1
79,,1
79,,1
79,,1
79,1,
79,,1
79,,1
79,,
79,1,
79,,1
79,,
79,1,
79,1,
79,,1
79,,1
79,1,
79,1,
79,1,
79,1,
80,,
80,1,
80,1,
80,,1
80,1,
80,1,
80,1,
80,,1
80,1,
80,,1
80,,1
80,1,
80,,1
80,,1
80,,1
80,,1
80,,
80,1,
80,,1
80,,1
80,1,
80,,1
80,,1
80,,1
80,1,
80,,1
80,,1
80,,1
80,,1
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,1,
80,,1
80,,1
80,1,
80,,1
80,1,
80,1,
80,1,
80,1,
80,,
80,,
80,,
80,,1
80,,1
80,1,
80,,1
80,1,
80,1,
80,1,
80,,1
80,1,
80,1,
80,,1
80,1,
80,,1
80,,
80,1,
80,,1
80,,1
80,,1
80,,1
80,1,
80,1,
80,1,
80,1,
80,,1
80,,1
80,,1
80,,1
80,,1
80,,1
80,,1
80,,1
80,,1
80,1,
80,,1
80,,1
80,,1
80,,1
80,,
80,,1
80,1,
80,,1
80,,1
80,,
80,1,
80,1,
80,1,
80,,1
80,,1
80,,1
80,,1
80,,1
80,1,
80,1,
80,,1
80,,
80,,1
80,,
80,,
80,1,
80,,1
80,,1
80,1,
80,,1
80,,1
80,1,
80,1,
80,1,
81,1,
81,1,
81,1,
81,1,
81,1,
81,1,
81,1,
81,1,
81,1,
81,,1
81,1,
81,,1
81,,1
81,,
81,1,
81,1,
81,,1
81,1,
81,1,
81,1,
81,,1
81,1,
81,1,
81,1,
81,,1
81,1,
81,,
81,,
82,,
82,1,
82,1,
82,1,
82,1,
82,1,
82,,
82,,
82,,
82,,
82,,
82,1,
82,1,
82,1,
82,,
82,,
82,,
82,1,
82,1,
82,1,
82,1,
82,1,
82,1,
82,1,
82,,
82,1,
82,,1
82,,
82,,
82,,
82,,
82,1,
82,1,
82,1,
82,1,
82,1,
82,1,
82,1,
82,1,
82,,1
82,,
82,,1
82,,1
82,,1
82,,
82,,
82,,1
82,,
82,,
83,,
83,,
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,
83,,1
83,1,
83,1,
83,1,
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,1
83,,
83,,
83,,1
83,1,
83,1,
83,1,
83,1,
83,1,
83,1,
83,1,
83,,
83,,
83,,
83,,
83,,
83,,
